"splitid","ValueID","PerfID","ReportNo","ActiveStatus","CreatedDate"
"14326","10342","5","BMT/920","",""
"14327","10341","5","BMT/920","",""
"14334","10352","5","BMT/921","",""
"14335","10351","5","BMT/921","",""
"14336","10350","5","BMT/921","",""
"14364","10382","1","BMT/2356","",""
"14365","10381","1","BMT/2356","",""
"14366","10380","1","BMT/2356","",""
"14372","10390","5","BMT/928","",""
"14373","10389","5","BMT/928","",""
"14374","10388","5","BMT/928","",""
"14378","10396","1","BMT/2357","",""
"14379","10395","1","BMT/2357","",""
"14380","10394","1","BMT/2357","",""
"14386","10404","5","BMT/931","",""
"14387","10403","5","BMT/931","",""
"14388","10402","5","BMT/931","",""
"14389","10407","5","BMT/932","",""
"14390","10406","5","BMT/932","",""
"14391","10405","5","BMT/932","",""
"14392","10410","1","BMT/2358","",""
"14393","10409","1","BMT/2358","",""
"14394","10408","1","BMT/2358","",""
"14395","10413","2","BMT/2358","",""
"14396","10412","2","BMT/2358","",""
"14397","10411","2","BMT/2358","",""
"14400","10418","5","BMT/933","",""
"14401","10417","5","BMT/933","",""
"14402","10416","5","BMT/933","",""
"14403","10421","5","BMT/934","",""
"14404","10420","5","BMT/934","",""
"14405","10419","5","BMT/934","",""
"14415","10432","3","BMT/2359","",""
"14416","10431","3","BMT/2359","",""
"14417","10435","5","BMT/936","",""
"14418","10434","5","BMT/936","",""
"14419","10433","5","BMT/936","",""
"14434","10452","1","BMT/2361","",""
"14435","10451","1","BMT/2361","",""
"14436","10450","1","BMT/2361","",""
"14453","10471","5","BMT/943","",""
"14454","10470","5","BMT/943","",""
"14455","10469","5","BMT/943","",""
"14459","10477","2","BMT/2363","",""
"14460","10476","2","BMT/2363","",""
"14461","10475","2","BMT/2363","",""
"14462","10479","3","BMT/2363","",""
"14463","10478","3","BMT/2363","",""
"14464","10482","5","BMT/944","",""
"14465","10481","5","BMT/944","",""
"14466","10480","5","BMT/944","",""
"14469","10487","5","BMT/943","",""
"14470","10486","5","BMT/943","",""
"14471","10485","5","BMT/943","",""
"14475","10493","5","BMT/946","",""
"14476","10492","5","BMT/946","",""
"14477","10491","5","BMT/946","",""
"14481","10499","23","BMT/950","",""
"14482","10498","23","BMT/950","",""
"14483","10497","23","BMT/950","",""
"14484","10505","24","BMT/951","",""
"14485","10504","24","BMT/951","",""
"14486","10503","24","BMT/951","",""
"14487","10502","24","BMT/951","",""
"14488","10501","24","BMT/951","",""
"14489","10500","24","BMT/951","",""
"14490","10508","23","BMT/952","",""
"14491","10507","23","BMT/952","",""
"14492","10506","23","BMT/952","",""
"14502","10520","5","BMT/977","",""
"14503","10519","5","BMT/977","",""
"14504","10518","5","BMT/977","",""
"14522","10538","42","BMT/187","",""
"14550","10574","2","BMT/2367","",""
"14551","10573","2","BMT/2367","",""
"14552","10572","2","BMT/2367","",""
"14553","10576","3","BMT/2367","",""
"14554","10575","3","BMT/2367","",""
"14555","10579","4","BMT/2368","",""
"14556","10578","4","BMT/2368","",""
"14557","10577","4","BMT/2368","",""
"14558","10582","4","BMT/2369","",""
"14559","10581","4","BMT/2369","",""
"14560","10580","4","BMT/2369","",""
"14561","10585","4","BMT/2370","",""
"14562","10584","4","BMT/2370","",""
"14563","10583","4","BMT/2370","",""
"14568","10590","42","BMT/334","",""
"14573","10597","4","BMT/2379","",""
"14574","10596","4","BMT/2379","",""
"14575","10595","4","BMT/2379","",""
"14576","10598","42","BMT/337","",""
"14577","10599","42","BMT/338","",""
"14581","10603","42","BMT/349","",""
"14582","10606","41","BMT/418","",""
"14583","10605","41","BMT/418","",""
"14584","10604","41","BMT/418","",""
"14588","10612","4","BMT/2381","",""
"14589","10611","4","BMT/2381","",""
"14590","10610","4","BMT/2381","",""
"14591","10615","41","BMT/422","",""
"14592","10614","41","BMT/422","",""
"14593","10613","41","BMT/422","",""
"14594","10618","41","BMT/423","",""
"14595","10617","41","BMT/423","",""
"14596","10616","41","BMT/423","",""
"14606","10630","41","BMT/431","",""
"14607","10629","41","BMT/431","",""
"14608","10628","41","BMT/431","",""
"14624","10648","41","BMT/436","",""
"14625","10647","41","BMT/436","",""
"14626","10646","41","BMT/436","",""
"14633","10657","41","BMT/438","",""
"14634","10656","41","BMT/438","",""
"14635","10655","41","BMT/438","",""
"14645","10669","41","BMT/441","",""
"14646","10668","41","BMT/441","",""
"14647","10667","41","BMT/441","",""
"14651","10675","41","BMT/442","",""
"14652","10674","41","BMT/442","",""
"14653","10673","41","BMT/442","",""
"14654","10678","41","BMT/443","",""
"14655","10677","41","BMT/443","",""
"14656","10676","41","BMT/443","",""
"14657","10681","41","BMT/444","",""
"14658","10680","41","BMT/444","",""
"14659","10679","41","BMT/444","",""
"14660","10684","41","BMT/445","",""
"14661","10683","41","BMT/445","",""
"14662","10682","41","BMT/445","",""
"14663","10687","4","BMT/2387","",""
"14664","10686","4","BMT/2387","",""
"14665","10685","4","BMT/2387","",""
"14666","10690","41","BMT/446","",""
"14667","10689","41","BMT/446","",""
"14668","10688","41","BMT/446","",""
"14675","10699","41","BMT/449","",""
"14676","10698","41","BMT/449","",""
"14677","10697","41","BMT/449","",""
"14684","10708","41","BMT/452","",""
"14685","10707","41","BMT/452","",""
"14686","10706","41","BMT/452","",""
"14696","10720","2","BMT/2391","",""
"14697","10719","2","BMT/2391","",""
"14698","10718","2","BMT/2391","",""
"14699","10723","41","BMT/460","",""
"14700","10722","41","BMT/460","",""
"14701","10721","41","BMT/460","",""
"14707","10731","41","BMT/462","",""
"14708","10730","41","BMT/462","",""
"14709","10729","41","BMT/462","",""
"14710","10734","41","BMT/463","",""
"14711","10733","41","BMT/463","",""
"14712","10732","41","BMT/463","",""
"14716","10740","2","BMT/2392","",""
"14717","10739","2","BMT/2392","",""
"14718","10738","2","BMT/2392","",""
"13026","9134","34","BMT/961","",""
"13037","9146","25","BMT/963","",""
"13038","9145","25","BMT/963","",""
"13039","9156","13","BMT/964","",""
"13040","9155","13","BMT/964","",""
"13041","9154","13","BMT/964","",""
"13042","9153","13","BMT/964","",""
"13043","9152","13","BMT/964","",""
"13044","9151","13","BMT/964","",""
"13045","9150","13","BMT/964","",""
"13046","9149","13","BMT/964","",""
"13047","9148","13","BMT/964","",""
"13048","9147","13","BMT/964","",""
"13063","9174","8","BMT/983","",""
"13064","9173","8","BMT/983","",""
"13065","9172","8","BMT/983","",""
"13066","9171","8","BMT/983","",""
"13067","9183","10","BMT/983","",""
"13068","9182","10","BMT/983","",""
"13069","9181","10","BMT/983","",""
"13070","9180","10","BMT/983","",""
"13071","9179","10","BMT/983","",""
"13072","9178","10","BMT/983","",""
"13073","9177","10","BMT/983","",""
"13074","9176","10","BMT/983","",""
"13075","9175","10","BMT/983","",""
"13148","9249","4","BMT/2278","",""
"13149","9248","4","BMT/2278","",""
"13150","9247","4","BMT/2278","",""
"13211","9301","1","BMT/2285","",""
"13212","9300","1","BMT/2285","",""
"13213","9299","1","BMT/2285","",""
"13496","9582","1","BMT/2302","",""
"13497","9581","1","BMT/2302","",""
"13498","9580","1","BMT/2302","",""
"13824","9910","5","BMT/290","",""
"13825","9909","5","BMT/290","",""
"13826","9908","5","BMT/290","",""
"13827","9912","3","BMT/2315","",""
"13828","9911","3","BMT/2315","",""
"13872","9964","10","BMT/2316","",""
"13873","9963","10","BMT/2316","",""
"13874","9962","10","BMT/2316","",""
"13875","9961","10","BMT/2316","",""
"13876","9960","10","BMT/2316","",""
"13877","9959","10","BMT/2316","",""
"13878","9958","10","BMT/2316","",""
"13879","9957","10","BMT/2316","",""
"13880","9956","10","BMT/2316","",""
"13881","9973","10","BMT/2316","",""
"13882","9972","10","BMT/2316","",""
"13883","9971","10","BMT/2316","",""
"13884","9970","10","BMT/2316","",""
"13885","9969","10","BMT/2316","",""
"13886","9968","10","BMT/2316","",""
"13887","9967","10","BMT/2316","",""
"13888","9966","10","BMT/2316","",""
"13889","9965","10","BMT/2316","",""
"13890","8999","36","BMT/411","",""
"13891","9937","36","BMT/411","",""
"13923","10013","5","BMT/465","",""
"13924","10012","5","BMT/465","",""
"13925","10011","5","BMT/465","",""
"13943","10033","5","BMT/470","",""
"13944","10032","5","BMT/470","",""
"13945","10031","5","BMT/470","",""
"13946","10036","5","BMT/476","",""
"13947","10035","5","BMT/476","",""
"13948","10034","5","BMT/476","",""
"14007","10097","5","BMT/497","",""
"14008","10096","5","BMT/497","",""
"14009","10095","5","BMT/497","",""
"14010","10100","1","BMT/2330","",""
"14011","10099","1","BMT/2330","",""
"14012","10098","1","BMT/2330","",""
"14311","10329","5","BMT/865","",""
"14312","10328","5","BMT/865","",""
"14313","10327","5","BMT/865","",""
"14493","10511","5","BMT/953","",""
"14494","10510","5","BMT/953","",""
"14495","10509","5","BMT/953","",""
"14508","6504","1","BMT/83","",""
"14509","6505","1","BMT/83","",""
"14517","10535","2","BMT/2364","",""
"14518","10534","2","BMT/2364","",""
"14519","10533","2","BMT/2364","",""
"14520","10537","3","BMT/2364","",""
"14521","10536","3","BMT/2364","",""
"14719","10743","41","BMT/464","",""
"14720","10742","41","BMT/464","",""
"14721","10741","41","BMT/464","",""
"14730","10754","2","BMT/2393","",""
"14731","10753","2","BMT/2393","",""
"14732","10752","2","BMT/2393","",""
"14735","10759","41","BMT/472","",""
"14736","10758","41","BMT/472","",""
"14737","10757","41","BMT/472","",""
"14776","10807","13","BMT/2396","",""
"14777","10806","13","BMT/2396","",""
"14778","10805","13","BMT/2396","",""
"14779","10804","13","BMT/2396","",""
"14780","10803","13","BMT/2396","",""
"14781","10802","13","BMT/2396","",""
"14782","10801","13","BMT/2396","",""
"14783","10800","13","BMT/2396","",""
"14784","10799","13","BMT/2396","",""
"14785","10798","13","BMT/2396","",""
"14789","10813","41","BMT/485","",""
"14790","10812","41","BMT/485","",""
"14791","10811","41","BMT/485","",""
"14812","10836","2","BMT3679","",""
"14813","10835","2","BMT3679","",""
"14814","10834","2","BMT3679","",""
"14839","10863","41","BMT/486","",""
"14840","10862","41","BMT/486","",""
"14841","10861","41","BMT/486","",""
"14842","10866","41","BMT/487","",""
"14843","10865","41","BMT/487","",""
"14844","10864","41","BMT/487","",""
"14848","10872","41","BMT/489","",""
"14849","10871","41","BMT/489","",""
"14850","10870","41","BMT/489","",""
"14851","10875","41","BMT/490","",""
"14852","10874","41","BMT/490","",""
"14853","10873","41","BMT/490","",""
"14854","10878","41","BMT/491","",""
"14855","10877","41","BMT/491","",""
"14856","10876","41","BMT/491","",""
"14857","10879","42","BMT/801","",""
"14858","10882","41","BMT/838","",""
"14859","10881","41","BMT/838","",""
"14860","10880","41","BMT/838","",""
"14861","10892","13","BMT/2397","",""
"14862","10891","13","BMT/2397","",""
"14863","10890","13","BMT/2397","",""
"14864","10889","13","BMT/2397","",""
"14865","10888","13","BMT/2397","",""
"14866","10887","13","BMT/2397","",""
"14867","10886","13","BMT/2397","",""
"14868","10885","13","BMT/2397","",""
"14869","10884","13","BMT/2397","",""
"14870","10883","13","BMT/2397","",""
"14871","10895","41","BMT/839","",""
"14872","10894","41","BMT/839","",""
"14873","10893","41","BMT/839","",""
"14874","10898","41","BMT/840","",""
"14875","10897","41","BMT/840","",""
"14876","10896","41","BMT/840","",""
"14877","10901","41","BMT/841","",""
"14878","10900","41","BMT/841","",""
"14879","10899","41","BMT/841","",""
"14880","10911","13","BMT/2398","",""
"14881","10910","13","BMT/2398","",""
"14882","10909","13","BMT/2398","",""
"14883","10908","13","BMT/2398","",""
"14884","10907","13","BMT/2398","",""
"14885","10906","13","BMT/2398","",""
"14886","10905","13","BMT/2398","",""
"14887","10904","13","BMT/2398","",""
"14888","10903","13","BMT/2398","",""
"14889","10902","13","BMT/2398","",""
"14890","10914","41","BMT/842","",""
"14891","10913","41","BMT/842","",""
"14892","10912","41","BMT/842","",""
"14893","10917","41","BMT/843","",""
"14894","10916","41","BMT/843","",""
"14895","10915","41","BMT/843","",""
"14899","10930","13","BMT/2399","",""
"14900","10929","13","BMT/2399","",""
"14901","10928","13","BMT/2399","",""
"14902","10927","13","BMT/2399","",""
"14903","10926","13","BMT/2399","",""
"14904","10925","13","BMT/2399","",""
"14905","10924","13","BMT/2399","",""
"14906","10923","13","BMT/2399","",""
"14907","10922","13","BMT/2399","",""
"14908","10921","13","BMT/2399","",""
"14935","10966","13","BMT/2402","",""
"13254","9344","23","BMT/3000","",""
"13255","9343","23","BMT/3000","",""
"13256","9342","23","BMT/3000","",""
"13257","9347","1","BMT/2289","",""
"13258","9346","1","BMT/2289","",""
"13259","9345","1","BMT/2289","",""
"13260","9350","2","BMT/2289","",""
"13261","9349","2","BMT/2289","",""
"13262","9348","2","BMT/2289","",""
"13263","9352","3","BMT/2289","",""
"13264","9351","3","BMT/2289","",""
"13286","9376","1","BMT/2291","",""
"13287","9375","1","BMT/2291","",""
"13288","9374","1","BMT/2291","",""
"13294","9384","5","BMT/3004","",""
"13295","9383","5","BMT/3004","",""
"13296","9382","5","BMT/3004","",""
"13297","9387","1","BMT/2292","",""
"13298","9386","1","BMT/2292","",""
"13299","9385","1","BMT/2292","",""
"13300","9390","2","BMT/2292","",""
"13301","9389","2","BMT/2292","",""
"13302","9388","2","BMT/2292","",""
"13303","9392","3","BMT/2292","",""
"13304","9391","3","BMT/2292","",""
"13524","9610","1","BMT/2304","",""
"13525","9609","1","BMT/2304","",""
"13526","9608","1","BMT/2304","",""
"13572","9658","17","BMT/278","",""
"13573","9657","17","BMT/278","",""
"13574","9656","17","BMT/278","",""
"13575","9659","14","BMT/278","",""
"13584","9670","1","BMT/2310","",""
"13585","9669","1","BMT/2310","",""
"13586","9668","1","BMT/2310","",""
"13909","9999","2","BMT/2319","",""
"13910","9998","2","BMT/2319","",""
"13911","9997","2","BMT/2319","",""
"13912","10001","3","BMT/2319","",""
"13913","10000","3","BMT/2319","",""
"13929","10019","5","BMT/466","",""
"13930","10018","5","BMT/466","",""
"13931","10017","5","BMT/466","",""
"14063","10153","7","BMT/2334","",""
"14064","10152","7","BMT/2334","",""
"14065","10151","7","BMT/2334","",""
"14066","10156","5","BMT/834","",""
"14067","10155","5","BMT/834","",""
"14068","10154","5","BMT/834","",""
"14069","10158","39","BMT/2334","",""
"14070","10157","39","BMT/2334","",""
"14210","10240","2","BMT/2338","",""
"14211","10239","2","BMT/2338","",""
"14212","10238","2","BMT/2338","",""
"14213","10242","3","BMT/2338","",""
"14214","10241","3","BMT/2338","",""
"14270","10304","2","BMT/2346","",""
"14271","10303","2","BMT/2346","",""
"14272","10302","2","BMT/2346","",""
"14273","10306","3","BMT/2346","",""
"14274","10305","3","BMT/2346","",""
"14314","10332","5","BMT/866","",""
"14315","10331","5","BMT/866","",""
"14316","10330","5","BMT/866","",""
"14320","10338","5","BMT/869","",""
"14321","10337","5","BMT/869","",""
"14322","10336","5","BMT/869","",""
"14328","10346","5","BMT/2350","",""
"14329","10345","5","BMT/2350","",""
"14330","10344","5","BMT/2350","",""
"14331","10344","5","BMT/2350","",""
"14332","10345","5","BMT/2350","",""
"14333","10346","5","BMT/2350","",""
"14343","10361","5","BMT/923","",""
"14344","10360","5","BMT/923","",""
"14345","10359","5","BMT/923","",""
"14346","10364","5","BMT/924","",""
"14347","10363","5","BMT/924","",""
"14348","10362","5","BMT/924","",""
"14349","10367","5","BMT/924","",""
"14350","10366","5","BMT/924","",""
"14351","10365","5","BMT/924","",""
"14361","10379","5","BMT/927","",""
"14362","10378","5","BMT/927","",""
"14363","10377","5","BMT/927","",""
"14398","10415","3","BMT/2358","",""
"14399","10414","3","BMT/2358","",""
"14409","10427","2","BMT/2359","",""
"14410","10426","2","BMT/2359","",""
"14411","10425","2","BMT/2359","",""
"14585","10609","41","BMT/421","",""
"14586","10608","41","BMT/421","",""
"14587","10607","41","BMT/421","",""
"14612","10636","4","BMT/2383","",""
"14613","10635","4","BMT/2383","",""
"14614","10634","4","BMT/2383","",""
"14618","10642","41","BMT/434","",""
"14619","10641","41","BMT/434","",""
"14620","10640","41","BMT/434","",""
"14627","10651","4","BMT/2384","",""
"14628","10650","4","BMT/2384","",""
"14629","10649","4","BMT/2384","",""
"14630","10654","41","BMT/437","",""
"14631","10653","41","BMT/437","",""
"14632","10652","41","BMT/437","",""
"14687","10711","41","BMT/453","",""
"14688","10710","41","BMT/453","",""
"14689","10709","41","BMT/453","",""
"14693","10717","1","BMT/2391","",""
"14694","10716","1","BMT/2391","",""
"14695","10715","1","BMT/2391","",""
"14738","10762","41","BMT/473","",""
"14739","10761","41","BMT/473","",""
"14740","10760","41","BMT/473","",""
"14744","10768","41","BMT/475","",""
"14745","10767","41","BMT/475","",""
"14746","10766","41","BMT/475","",""
"14792","5186","13","BMT/1985","",""
"14793","5187","13","BMT/1985","",""
"14794","5188","13","BMT/1985","",""
"14795","5189","13","BMT/1985","",""
"14796","5190","13","BMT/1985","",""
"14797","5191","13","BMT/1985","",""
"14798","5192","13","BMT/1985","",""
"14799","5193","13","BMT/1985","",""
"14800","5194","13","BMT/1985","",""
"14801","5195","13","BMT/1985","",""
"14829","10853","1","BMT/3683","",""
"14830","10852","1","BMT/3683","",""
"14831","10851","1","BMT/3683","",""
"14832","10857","9","BMT/3683","",""
"14833","10856","9","BMT/3683","",""
"14834","10855","9","BMT/3683","",""
"14835","10854","9","BMT/3683","",""
"14836","10860","15","BMT/3683","",""
"14837","10859","15","BMT/3683","",""
"14838","10858","15","BMT/3683","",""
"14936","10965","13","BMT/2402","",""
"14937","10964","13","BMT/2402","",""
"14938","10963","13","BMT/2402","",""
"14939","10962","13","BMT/2402","",""
"14940","10961","13","BMT/2402","",""
"14941","10960","13","BMT/2402","",""
"14942","10959","13","BMT/2402","",""
"14943","10958","13","BMT/2402","",""
"14944","10957","13","BMT/2402","",""
"14945","10976","13","BMT/2402","",""
"14946","10975","13","BMT/2402","",""
"14947","10974","13","BMT/2402","",""
"14948","10973","13","BMT/2402","",""
"14949","10972","13","BMT/2402","",""
"14950","10971","13","BMT/2402","",""
"14951","10970","13","BMT/2402","",""
"14952","10969","13","BMT/2402","",""
"14953","10968","13","BMT/2402","",""
"14954","10967","13","BMT/2402","",""
